issue_type,weight_sum_JWO,share_JWO,total_weight_JWO,ci_low_JWO,ci_high_JWO,n_issue_rows_JWO,n_boot_JWO,candidate_JWO,source,window_type,weight_metric,filter_mode,grouping_JWO,source_scope,weight_sum_OSH,share_OSH,total_weight_OSH,ci_low_OSH,ci_high_OSH,n_issue_rows_OSH,n_boot_OSH,candidate_OSH,grouping_OSH,share_diff,share_diff_ci_low_conservative,share_diff_ci_high_conservative,candidate_a,candidate_b
campaign_strategy,800.9570190952381,0.05188323855137129,15437.683565226647,0.03307541270669543,0.07622173753442574,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1637.1139887907952,0.08486461240846005,19290.891012513403,0.06475455224450097,0.1066637371483864,580,300,OSH,candidate+source+window_type,-0.03298137385708876,-0.07358832444169097,0.01146718528992477,JWO,OSH
candidate_positioning,1532.1786014984923,0.09924925556511092,15437.683565226647,0.07710343308647166,0.1251568307960773,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,136.15888308335968,0.007058195652810315,19290.891012513403,0.0016928946529832568,0.014649931479262163,580,300,OSH,candidate+source+window_type,0.09219105991230062,0.0624535016072095,0.12346393614309406,JWO,OSH
candidate_selection,2152.7792111253116,0.1394496267545244,15437.683565226647,0.10863650742941662,0.17116214261576443,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,2255.0482587965153,0.1168970503920081,19290.891012513403,0.09024231886873318,0.14607076894752052,580,300,OSH,candidate+source+window_type,0.022552576362516313,-0.0374342615181039,0.08091982374703124,JWO,OSH
controversy_attack_defense,2621.104732471663,0.16978614190380845,15437.683565226647,0.13494906271515578,0.20963915337850475,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1814.6514986923758,0.09406779072647643,19290.891012513403,0.06981116407234934,0.12093861920172122,580,300,OSH,candidate+source+window_type,0.07571835117733201,0.014010443513434556,0.13982798930615542,JWO,OSH
debate_broadcast,404.3007458146232,0.026189210583724483,15437.683565226647,0.012068621752979371,0.04188776404423581,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,290.1663784553875,0.01504162655147269,19290.891012513403,0.00666638613592951,0.026562611398648593,580,300,OSH,candidate+source+window_type,0.011147584032251794,-0.014493989645669222,0.0352213779083063,JWO,OSH
legal_election_rule,524.0409974415469,0.03394557190056339,15437.683565226647,0.01885025862058874,0.048851161476735634,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,424.27501684075986,0.021993541748048125,19290.891012513403,0.011757968092295311,0.03426629977982087,580,300,OSH,candidate+source+window_type,0.011952030152515263,-0.01541604115923213,0.03709319338444032,JWO,OSH
media_column_summary,16.0,0.0010364249229748413,15437.683565226647,0.0,0.00312823152308734,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,26.0,0.001347786371460738,19290.891012513403,0.0,0.005394850728294291,580,300,OSH,candidate+source+window_type,-0.00031136144848589666,-0.005394850728294291,0.00312823152308734,JWO,OSH
media_photo_event,1188.653608213561,0.07699688902103169,15437.683565226647,0.05119661283116293,0.10398302254766674,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,781.3318478161679,0.04050263138749486,19290.891012513403,0.024730414576617166,0.05528396953187594,580,300,OSH,candidate+source+window_type,0.03649425763353683,-0.004087356700713009,0.07925260797104958,JWO,OSH
policy_real_estate_tax,1651.828296153262,0.10699975091301923,15437.683565226647,0.08130601581748517,0.13599391873431926,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1673.1300536900176,0.08673161092479917,19290.891012513403,0.06270120523312586,0.11036581134198023,580,300,OSH,candidate+source+window_type,0.020268139988220066,-0.029059795524495058,0.0732927135011934,JWO,OSH
policy_transport_infrastructure,598.7052918731858,0.03878206787589353,15437.683565226647,0.023968819846329897,0.055635974781589506,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1503.0434903491469,0.07791467430789843,19290.891012513403,0.05870462215579192,0.1011648291924852,580,300,OSH,candidate+source+window_type,-0.039132606432004904,-0.07719600934615531,-0.003068647374202413,JWO,OSH
policy_welfare_livelihood,181.3862943611199,0.011749579760119722,15437.683565226647,0.0034645167285069943,0.021911947479568483,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,190.46573590279974,0.009873350887693602,19290.891012513403,0.0032962985740788687,0.018190213770419388,580,300,OSH,candidate+source+window_type,0.0018762288724261198,-0.014725697041912393,0.018615648905489616,JWO,OSH
race_polling,376.2383246250395,0.02437142353873062,15437.683565226647,0.01389308059539444,0.03646801867450708,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,956.8367165929412,0.04960044178220026,19290.891012513403,0.032137688898858735,0.06883676594805963,580,300,OSH,candidate+source+window_type,-0.02522901824346964,-0.05494368535266518,0.004330329775648345,JWO,OSH
regional_visit,246.00805218739612,0.015935554783719545,15437.683565226647,0.003475937268113025,0.03341020286435992,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,824.4535671042472,0.0427379723709729,19290.891012513403,0.02720039504918731,0.06076895713065582,580,300,OSH,candidate+source+window_type,-0.026802417587253352,-0.057293019862542795,0.006209807815172608,JWO,OSH
safety_accident,541.5372817462675,0.03507892097011751,15437.683565226647,0.015425191134614998,0.055202343485408964,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,843.3404268196748,0.04371702822190152,19290.891012513403,0.023785004713358874,0.06397990214892407,580,300,OSH,candidate+source+window_type,-0.008638107251784016,-0.048554711014309075,0.031417338772050094,JWO,OSH
symbolic_event,144.02585092994047,0.009329498841028095,15437.683565226647,0.0030403912318294835,0.017282123479738804,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,31.3123094930797,0.0016231655382205196,19290.891012513403,0.0,0.004927230555671203,580,300,OSH,candidate+source+window_type,0.007706333302807575,-0.0018868393238417195,0.017282123479738804,JWO,OSH
administrative_notice,245.46573590279974,0.02224391871987346,11035.183997660108,0.01359945271645953,0.030995578819892837,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,565.7482240040845,0.04550354630435397,12433.057859271757,0.025455317673026306,0.06462161800797317,493,300,OSH,candidate+source+window_type,-0.02325962758448051,-0.05102216529151364,0.0055402611468665305,JWO,OSH
administrative_performance,1743.0120755831892,0.15795043163329006,11035.183997660108,0.13271290194575155,0.1880980685036387,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,2892.630842001121,0.23265642891253716,12433.057859271757,0.1958874589940361,0.26905714983222534,493,300,OSH,candidate+source+window_type,-0.0747059972792471,-0.13634424788647379,-0.0077893904903973965,JWO,OSH
campaign_strategy,800.9449806666353,0.07258102636407938,11035.183997660108,0.048031795801843226,0.09991297274477134,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,957.1723919443955,0.07698608039780007,12433.057859271757,0.05561873601498443,0.09850433944708614,493,300,OSH,candidate+source+window_type,-0.0044050540337206845,-0.050472543645242916,0.04429423672978691,JWO,OSH
candidate_positioning,906.8214999213285,0.08217547619628365,11035.183997660108,0.06322141507234219,0.10381174715544371,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,476.47714016750706,0.03832340728730557,12433.057859271757,0.022833919551754213,0.05665195167290985,493,300,OSH,candidate+source+window_type,0.04385206890897808,0.006569463399432339,0.08097782760368949,JWO,OSH
candidate_selection,1781.530110310608,0.16144090671151132,11035.183997660108,0.1261081337596344,0.19786721448253136,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,848.0506746762135,0.0682093403147636,12433.057859271757,0.04715591257931732,0.09203883842943869,493,300,OSH,candidate+source+window_type,0.09323156639674772,0.034069295330195704,0.15071130190321405,JWO,OSH
controversy_attack_defense,1802.8983817729497,0.16337728325646722,11035.183997660108,0.129882557685657,0.19682418501298682,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,1420.2215547750811,0.1142294655788136,12433.057859271757,0.08459099500006421,0.14551094175006135,493,300,OSH,candidate+source+window_type,0.049147817677653624,-0.015628384064404338,0.1122331900129226,JWO,OSH
debate_broadcast,213.07377362545256,0.019308583678408313,11035.183997660108,0.009631918432433644,0.03129321756062584,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,388.4085794132917,0.03123998808737483,12433.057859271757,0.015089969786649985,0.04789502691106467,493,300,OSH,candidate+source+window_type,-0.011931404408966517,-0.03826310847863103,0.01620324777397586,JWO,OSH
legal_election_rule,434.8723899581015,0.03940780598223931,11035.183997660108,0.025687936158884903,0.05341080932516283,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,223.19343302924767,0.01795161219030318,12433.057859271757,0.006861668876749915,0.0309269455150576,493,300,OSH,candidate+source+window_type,0.021456193791936126,-0.005239009356172698,0.046549140448412914,JWO,OSH
media_photo_event,443.1906694303807,0.040161602155827626,11035.183997660108,0.023885815515614205,0.05647725490999477,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,560.7016337287901,0.04509764533192899,12433.057859271757,0.027679219513409254,0.06468568847322377,493,300,OSH,candidate+source+window_type,-0.004936043176101364,-0.04079987295760956,0.028798035396585518,JWO,OSH
policy_real_estate_tax,1105.4330196365217,0.1001735013997879,11035.183997660108,0.07520367119042091,0.13164318884899934,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,1309.6116332758545,0.10533302813347983,12433.057859271757,0.08115876195206223,0.13223490150546316,493,300,OSH,candidate+source+window_type,-0.005159526733691938,-0.057031230315042244,0.05048442689693711,JWO,OSH
policy_transport_infrastructure,404.2574953720278,0.03663350746645876,11035.183997660108,0.02159006557067828,0.05413831071683979,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,905.4199679783142,0.0728235948249136,12433.057859271757,0.05425058564004956,0.0988034400779145,493,300,OSH,candidate+source+window_type,-0.03619008735845484,-0.07721337450723623,-0.00011227492320976806,JWO,OSH
policy_welfare_livelihood,261.46573590279974,0.0236938265785365,11035.183997660108,0.010482495535828086,0.04074572464020039,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,298.63007565979905,0.02401903691271736,12433.057859271757,0.013657645293536734,0.03822846528864565,493,300,OSH,candidate+source+window_type,-0.00032521033418085946,-0.027745969752817567,0.027088079346663657,JWO,OSH
race_polling,424.6364659087951,0.03848023431225385,11035.183997660108,0.023882838271815348,0.055188641677570836,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,807.8710984047515,0.06497766740482867,12433.057859271757,0.041747721941551234,0.08580848313316189,493,300,OSH,candidate+source+window_type,-0.026497433092574824,-0.06192564486134654,0.013440919736019602,JWO,OSH
regional_visit,127.3862943611199,0.01154364933000943,11035.183997660108,0.0037984270533487595,0.020519527275796565,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,259.62759707601384,0.020882038836680925,12433.057859271757,0.007980411289951372,0.03149665473022381,493,300,OSH,candidate+source+window_type,-0.009338389506671494,-0.02769822767687505,0.012539115985845194,JWO,OSH
safety_accident,107.56434819146784,0.009747399609673541,11035.183997660108,0.0018722834568567035,0.019770987671393542,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,472.9369284792391,0.0380386654540141,12433.057859271757,0.020630926550991174,0.056673231302844844,493,300,OSH,candidate+source+window_type,-0.028291265844340562,-0.05480094784598814,-0.0008599388795976319,JWO,OSH
symbolic_event,166.63102111592855,0.015099976688314474,11035.183997660108,0.0057088603955870836,0.02661117953446967,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,46.35608465805335,0.003728454028184549,12433.057859271757,0.0,0.009379222313509173,493,300,OSH,candidate+source+window_type,0.011371522660129925,-0.0036703619179220895,0.02661117953446967,JWO,OSH
administrative_performance,42.564348191467836,0.2499730734122909,170.27573254365961,0.15426899237854375,0.3342820083663384,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,36.386294361119894,0.1496399962844292,243.15888308335968,0.0953700155371925,0.21250588492483358,121,300,OSH,candidate+source+window_type,0.10033307712786171,-0.05823689254628983,0.23891199282914594,JWO,OSH
campaign_strategy,5.693147180559945,0.0334348711675646,170.27573254365961,0.0,0.07620555362325906,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,9.693147180559945,0.0398634302709679,243.15888308335968,0.007138844884200819,0.08747809112707469,121,300,OSH,candidate+source+window_type,-0.0064285591034033,-0.08747809112707469,0.06906670873905825,JWO,OSH
candidate_positioning,12.0,0.07047392967123565,170.27573254365961,0.02269031219624941,0.12767649114902288,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,1.0,0.004112537396617257,243.15888308335968,0.0,0.012917474432977059,121,300,OSH,candidate+source+window_type,0.0663613922746184,0.009772837763272351,0.12767649114902288,JWO,OSH
candidate_selection,12.938795629951992,0.07598731443797732,170.27573254365961,0.020573768433120716,0.14233036989177444,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,23.0,0.09458836012219692,243.15888308335968,0.039726999566395714,0.1546036270741199,121,300,OSH,candidate+source+window_type,-0.018601045684219594,-0.13402985864099917,0.10260337032537872,JWO,OSH
community_reaction,24.0,0.1409478593424713,170.27573254365961,0.05816768327386692,0.23870290621933948,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,44.0,0.1809516454511593,243.15888308335968,0.10237907631502037,0.25932849339503405,121,300,OSH,candidate+source+window_type,-0.04000378610868799,-0.20116081012116713,0.13632382990431913,JWO,OSH
controversy_attack_defense,21.0,0.12332937692466239,170.27573254365961,0.05049458424172404,0.2111568284055207,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,17.693147180559947,0.07276372944390597,243.15888308335968,0.023174382657422166,0.13667727487763903,121,300,OSH,candidate+source+window_type,0.050565647480756426,-0.086182690635915,0.18798244574809853,JWO,OSH
