issue_type,weight_sum,share,total_weight,ci_low,ci_high,n_issue_rows,n_boot,candidate,source,window_type,weight_metric,filter_mode,grouping,source_scope
candidate_positioning,1398.4183695014372,0.04297230844263929,32542.31434571609,0.03319661204875477,0.05366245244874209,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_selection,4732.731981811818,0.1454331714558845,32542.31434571609,0.12357516886140057,0.17057276603966331,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
community_reaction,84.69314718055995,0.002602554516584622,32542.31434571609,0.0,0.006020472794687168,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
controversy_attack_defense,4605.3591203933065,0.14151910252810773,32542.31434571609,0.11975440297406538,0.17093384049793087,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
debate_broadcast,1127.9258038893722,0.03466028236058305,32542.31434571609,0.024953939132720718,0.044741840909881286,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
legal_election_rule,731.6449786803413,0.022482880931812273,32542.31434571609,0.015337922095205594,0.03048395196493908,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
media_column_summary,54.0,0.0016593779848085273,32542.31434571609,0.0,0.004056807232874516,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
media_photo_event,1183.6405584629922,0.03637235341925852,32542.31434571609,0.024361439192867866,0.050062273230133104,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_real_estate_tax,4102.706454436415,0.12607297719673402,32542.31434571609,0.10107658408036008,0.1535184419352303,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_transport_infrastructure,1526.330444058555,0.04690294697062574,32542.31434571609,0.033665323106081356,0.05980279402139346,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_welfare_livelihood,336.1588830833597,0.010329900925673163,32542.31434571609,0.00523992974363536,0.016209860433388217,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
race_polling,2402.1422656777854,0.07381596281562582,32542.31434571609,0.05860343181659808,0.09058347897508658,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
regional_visit,351.5451774444796,0.010802709779944013,32542.31434571609,0.005339276481365528,0.01642017040940127,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
safety_accident,646.8282338124917,0.019876528354463546,32542.31434571609,0.010110057907514229,0.030641383972795498,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
symbolic_event,215.63102111592855,0.006626173505213973,32542.31434571609,0.002985592247149234,0.011192057556280633,1464,300,JWO,daum_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_notice,3.0,0.01022599179028492,293.3700771058817,0.0,0.03149693734098961,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_performance,49.564348191467836,0.16894820589892443,293.3700771058817,0.10283978340825671,0.24468438577589766,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
campaign_strategy,10.693147180559945,0.03644934509357144,293.3700771058817,0.00642845576020541,0.07733314742293433,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_positioning,25.0,0.08521659825237432,293.3700771058817,0.021993760336338694,0.17628394547644702,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_selection,21.93879562995199,0.07478198133354257,293.3700771058817,0.021567123864489383,0.1512698377374935,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
community_reaction,35.0,0.11930323755332406,293.3700771058817,0.053577128646457084,0.1898109493145858,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
controversy_attack_defense,36.70805020110221,0.12512540666461264,293.3700771058817,0.054548774106351915,0.20952169162539463,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
debate_broadcast,10.0,0.03408663930094973,293.3700771058817,0.007310722029172779,0.06760556894813531,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
legal_election_rule,14.079441541679836,0.04799208453900482,293.3700771058817,0.00676528932653552,0.10328731869753899,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
media_column_summary,23.0,0.07839927039218438,293.3700771058817,0.025567535441099302,0.14045725035184176,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
media_photo_event,3.0,0.01022599179028492,293.3700771058817,0.0,0.033986603284068585,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
policy_real_estate_tax,14.0,0.04772129502132962,293.3700771058817,0.007015646090642207,0.09646571796441458,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
policy_transport_infrastructure,8.693147180559945,0.029632017233381498,293.3700771058817,0.00663803704229246,0.061521937166812375,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
policy_welfare_livelihood,8.0,0.027269311440759784,293.3700771058817,0.0,0.06337302470011655,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
race_polling,19.693147180559947,0.06712732046442621,293.3700771058817,0.02596720012798903,0.10922037931583717,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
regional_visit,4.0,0.013634655720379892,293.3700771058817,0.0,0.03274639350940314,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
safety_accident,4.0,0.013634655720379892,293.3700771058817,0.0,0.04745863907799131,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
symbolic_event,3.0,0.01022599179028492,293.3700771058817,0.0,0.035512306217953885,119,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_notice,6.0,0.009061313413364554,662.1556640067857,0.000695363584069436,0.02062187557302841,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_performance,90.4173120307439,0.13654993371742466,662.1556640067857,0.10695617893608558,0.16497858444182686,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
campaign_strategy,39.386294361119894,0.05948192623285673,662.1556640067857,0.03440481051439086,0.10107465084732871,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_positioning,10.0,0.015102189022274256,662.1556640067857,0.0075166802493598535,0.024699608256631412,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_selection,61.969813299576,0.09358798341252418,662.1556640067857,0.06755549109704537,0.12333961501805475,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
community_reaction,124.32680853034324,0.1877606962961343,662.1556640067857,0.14803959478277184,0.2305142240067868,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
controversy_attack_defense,104.43081679884331,0.15771339350466254,662.1556640067857,0.11765659849591009,0.2012630076239758,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
debate_broadcast,18.0,0.02718394024009366,662.1556640067857,0.015272761239687084,0.04281960035087822,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
legal_election_rule,33.079441541679834,0.04995719789137202,662.1556640067857,0.026956672034306524,0.07909544935093003,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
media_column_summary,27.539720770839917,0.04159100687018769,662.1556640067857,0.020750045407425026,0.061187565019019924,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
media_photo_event,4.0,0.006040875608909702,662.1556640067857,0.0,0.016714789023184646,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
policy_real_estate_tax,32.69314718055995,0.0493738088453849,662.1556640067857,0.030098874221850046,0.06586953498247501,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
policy_transport_infrastructure,30.539720770839917,0.04612166357686997,662.1556640067857,0.02892765585974006,0.06869432289911057,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
policy_welfare_livelihood,15.0,0.022653283533411384,662.1556640067857,0.00911489998603032,0.03551203370418308,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
race_polling,38.386294361119894,0.0579717073306293,662.1556640067857,0.03726105223191746,0.08330507688246327,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
regional_visit,3.6931471805599454,0.0055774606807895526,662.1556640067857,0.0,0.01241420839889864,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
safety_accident,18.693147180559947,0.028230744214200937,662.1556640067857,0.012846313558681112,0.04614359230888773,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
symbolic_event,4.0,0.006040875608909702,662.1556640067857,0.0,0.01554016982586209,496,300,JWO,daum_blog_cafe,daily,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_notice,8.0,0.0020300648516542934,3940.7608054889606,0.0,0.004770905389609888,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
administrative_performance,405.9778654869721,0.10302017440934208,3940.7608054889606,0.08599051302053569,0.12387944220983299,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
campaign_strategy,330.293036139935,0.08381453542673291,3940.7608054889606,0.05152623236204137,0.12353561423210464,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_positioning,278.69028602067675,0.07071991926850721,3940.7608054889606,0.046384104465990735,0.0978319521408171,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
candidate_selection,422.4756808167213,0.10720662878809299,3940.7608054889606,0.07764252378603809,0.13686599572068242,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
community_reaction,623.7087595885663,0.15827115381370577,3940.7608054889606,0.10764673474052931,0.2099321895382004,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
controversy_attack_defense,526.2677500067846,0.13354470773099522,3940.7608054889606,0.09954806094494176,0.17412677779028893,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
debate_broadcast,79.2188758248682,0.020102431924953867,3940.7608054889606,0.011521371678713184,0.03373879757853236,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
legal_election_rule,132.02182669455857,0.03350160875297723,3940.7608054889606,0.018019794318402366,0.0491717840178151,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
media_column_summary,287.69314718055995,0.07300446826913252,3940.7608054889606,0.053563484346490435,0.09495794517642744,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
media_photo_event,12.0,0.00304509727748144,3940.7608054889606,0.0007056444325897698,0.006373891453455869,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_real_estate_tax,97.0,0.024614536326308306,3940.7608054889606,0.016239652562358986,0.03487719062631681,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_transport_infrastructure,183.47664925007902,0.046558687092736056,3940.7608054889606,0.02510556600944967,0.08236266181847916,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
policy_welfare_livelihood,52.0,0.013195421535752906,3940.7608054889606,0.006486717418029026,0.020081393509802217,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
race_polling,330.31776616671937,0.08382081087150234,3940.7608054889606,0.05165087668357051,0.12332720771158065,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
regional_visit,14.0,0.0035526134903950133,3940.7608054889606,0.0014497764444885526,0.006353005634556597,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
safety_accident,115.61916231251976,0.029339299698544884,3940.7608054889606,0.015280379609177103,0.04532449739828141,813,300,JWO,daum_blog_cafe,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source
