candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,8.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,15.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,5.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,6.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,2.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,2.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,5.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,7.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,7.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,17.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,8.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,10.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,13.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,11.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,5.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,2.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,6.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,6.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,2.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,10.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,5.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,3.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,10.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,1.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,9.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,22.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,9.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,24.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,8.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,4.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,2.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,15.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,11.0
OSH,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,0.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,59.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,80.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,3.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,50.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,15.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,12.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,111.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,61.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,47.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,40.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,11.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,48.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,63.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,2.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,37.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,12.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,16.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,71.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,49.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,18.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,31.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,27.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,10.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,31.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,13.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,22.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,10.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,4.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,22.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,28.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,3.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,25.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,11.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,3.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,40.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,53.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,1.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,40.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,18.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,61.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,45.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,28.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,24.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,13.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,42.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,76.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,28.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,14.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,5.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,99.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,54.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,5.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,43.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,10.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,5.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,74.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,103.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,3.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,45.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,108.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,23.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,62.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,49.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,7.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,74.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,66.0
OSH,daily,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,4.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,10.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,18.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,16.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,6.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,1.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,39.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,14.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,1.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,14.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,10.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,2.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,31.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,27.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,19.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,9.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,9.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,26.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,21.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,2.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,21.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,8.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,8.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,11.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,7.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,59.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,13.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,1.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,6.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,18.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,31.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,18.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,8.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,6.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,36.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,36.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,1.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,20.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,17.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,9.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,27.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,26.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,7.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,20.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,11.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,9.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,7.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,10.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,4.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,3.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,3.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,20.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,4.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,13.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,12.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,36.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,20.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,36.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,9.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,19.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,14.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,2.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,43.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,27.0
OSH,rolling_14d,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,20.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,21.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,26.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,11.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,5.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,49.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,15.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,3.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,24.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,9.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,3.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,19.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,21.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,19.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,10.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,8.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,25.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,17.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,5.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,18.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,4.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,5.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,10.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,15.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,60.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,25.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,6.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,6.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,26.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,42.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,1.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,27.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,12.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,6.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,22.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,19.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,24.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,5.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,8.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,32.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,26.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,2.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,19.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,7.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,4.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,5.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,13.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,11.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,8.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,4.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,32.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,17.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,2.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,29.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,1.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,2.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,31.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,55.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0
OSH,rolling_7d,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,25.0
